tradeRef,instrumentId,counterpartyId,quantity,price,currency,side,tradeDate
ISG-26255249-9013,14,10,56.2694,482.0189,GBP,SELL,2026-05-20
PSZ-67402646-0620,7,7,96.0801,212.1220,EUR,BUY,2026-05-23
HKU-40681336-7620,13,10,21.7948,34.2188,EUR,SELL,2026-06-25
BIM-20775076-6659,14,7,31.0327,144.8699,EUR,SELL,2026-06-18
EKD-22617746-2346,8,1,75.5068,89.3447,JPY,BUY,2026-06-05
ABD-97074251-3843,10,8,57.2997,19.5453,EUR,SELL,2026-06-08
VQW-01710146-8656,8,2,96.0937,175.2464,GBP,BUY,2026-05-22
YRO-51388717-3052,8,5,59.8997,387.6555,GBP,SELL,2026-05-29
IQE-02537085-7615,12,10,8.4420,497.3887,JPY,BUY,2026-06-23
VKN-46921176-7125,7,10,15.7560,288.8463,USD,SELL,2026-06-29
HQP-28946699-9471,13,3,46.6510,486.0510,GBP,BUY,2026-06-07
TEC-83957474-0923,12,6,26.7872,326.1634,USD,BUY,2026-05-20
INS-17355317-1488,15,6,56.1637,179.4802,GBP,SELL,2026-05-18
WKS-57942833-7439,12,8,71.5383,26.1854,GBP,SELL,2026-06-04
WHZ-09099343-6081,5,3,83.0800,228.1884,EUR,BUY,2026-06-17
KDO-25541365-2209,11,6,31.9568,371.6041,GBP,BUY,2026-05-30
KVW-85696447-3450,1,1,35.8689,30.5078,CHF,SELL,2026-05-28
UHP-85920992-9763,11,9,33.0573,458.4118,GBP,SELL,2026-06-27
JMU-09822823-1242,11,2,88.0676,192.2197,GBP,BUY,2026-05-24
AES-09707221-9145,10,7,91.0304,242.1178,EUR,SELL,2026-05-14
IYH-91686830-1441,8,10,1.2909,290.0564,GBP,BUY,2026-06-06
UGC-34235298-1252,12,10,23.6104,364.7336,EUR,BUY,2026-05-18
SXA-87494025-8070,12,10,19.6982,463.3055,EUR,BUY,2026-05-30
GJF-08257434-7977,7,8,26.8949,45.3855,GBP,SELL,2026-06-19
XMP-93631493-6593,10,4,9.6497,416.4829,GBP,SELL,2026-05-26
RTZ-72906916-6590,9,3,23.7867,186.6119,CHF,BUY,2026-06-11
XLW-30863119-1880,11,2,90.7498,256.0860,GBP,SELL,2026-06-21
EGC-14637995-5134,11,1,47.5283,391.3141,GBP,BUY,2026-06-15
GEX-96459450-5409,6,7,99.9568,195.4529,CHF,SELL,2026-05-22
XRJ-03563492-5614,7,4,38.1412,251.0068,EUR,BUY,2026-06-02
TEW-75395252-8550,2,1,53.7459,327.9680,GBP,SELL,2026-06-23
QVL-72374655-6953,3,7,41.6762,58.6373,CHF,SELL,2026-05-19
GHA-37434842-9286,1,3,11.1079,152.0520,USD,SELL,2026-06-21
RVJ-08680210-5298,11,3,36.8864,282.1247,USD,SELL,2026-05-24
OIH-29078582-5127,2,5,34.8626,214.7114,EUR,SELL,2026-05-24
QVO-70356078-5991,3,9,20.6852,32.8354,USD,SELL,2026-06-13
INF-76556680-3045,8,6,58.4455,421.0350,EUR,BUY,2026-05-28
NZI-45710578-9110,15,6,37.7562,349.0378,GBP,BUY,2026-05-21
ZUE-78502051-8277,7,7,78.7821,269.3031,USD,BUY,2026-06-25
LVH-53824806-1751,6,7,36.3499,329.3057,USD,SELL,2026-06-29
EVK-41955688-1889,8,9,53.0793,144.8916,EUR,BUY,2026-06-13
RGZ-43709921-3934,15,5,55.6046,200.9753,GBP,SELL,2026-06-09
SIR-49619076-6225,1,8,65.9717,422.1567,JPY,SELL,2026-05-30
FLS-95557972-1846,1,8,64.5815,137.8034,CHF,BUY,2026-05-22
CUP-96578674-1261,14,1,11.5882,405.0101,GBP,BUY,2026-05-27
LPK-52662289-0871,5,8,39.5810,165.9601,JPY,SELL,2026-06-13
USC-76883358-7012,6,3,10.6209,137.0472,GBP,SELL,2026-06-05
HBP-46302481-1069,11,8,55.4821,164.8200,USD,BUY,2026-05-22
NWB-01836659-6422,4,8,94.7698,85.2141,GBP,SELL,2026-05-29
QXC-13080078-7725,14,3,31.9716,436.0129,EUR,BUY,2026-06-03
DRK-52439668-5687,2,2,50.3571,261.8230,EUR,SELL,2026-06-17
UAQ-95228485-5060,12,2,94.4560,378.8569,CHF,SELL,2026-05-17
YGG-90781714-0932,6,8,39.4282,180.1178,EUR,SELL,2026-05-21
MCF-46189405-2370,11,6,65.4051,132.8242,CHF,SELL,2026-05-31
QXP-39592993-8772,7,8,46.2995,164.3669,CHF,SELL,2026-06-03
UGS-56959841-6229,3,6,23.2941,261.5844,USD,BUY,2026-05-15
WMG-67301043-0677,14,9,21.7542,188.4761,EUR,SELL,2026-05-24
AGB-46454065-2849,4,9,66.5313,245.0347,USD,BUY,2026-06-16
WTB-95101123-2244,8,4,41.5481,342.7869,JPY,SELL,2026-05-26
OCL-93934985-3415,2,9,39.4331,363.9883,JPY,SELL,2026-06-12
NZU-76161847-2877,14,3,70.3116,450.2224,EUR,SELL,2026-05-21
RKR-06689835-8915,7,2,81.7410,365.0890,CHF,SELL,2026-05-29
GJO-25238658-9001,12,5,75.3882,263.8465,EUR,SELL,2026-06-24
RSX-23230365-8879,2,7,68.2542,19.1303,CHF,SELL,2026-05-17
LMS-49867268-6122,13,3,85.5247,378.5351,JPY,SELL,2026-05-18
CKW-65219682-1643,10,2,61.6199,127.4391,USD,BUY,2026-06-28
CZU-91830526-1024,9,4,61.8065,270.9180,EUR,BUY,2026-06-11
MMT-20770284-2326,12,7,89.2998,119.4447,GBP,BUY,2026-05-13
EGR-99199557-6031,1,5,92.7636,366.3620,CHF,SELL,2026-05-26
CWQ-15537792-7189,15,6,96.8217,248.1350,GBP,SELL,2026-06-03
CPQ-11529008-2164,5,4,85.0389,198.2161,USD,SELL,2026-05-16
MCR-47617595-9263,2,7,92.3610,23.4314,CHF,BUY,2026-05-26
VQY-33919003-1064,14,10,50.5662,56.0405,GBP,BUY,2026-06-25
SWS-18991129-5299,7,6,46.7232,313.4301,GBP,SELL,2026-05-28
BVH-20422175-2691,1,2,76.4210,42.0908,USD,BUY,2026-05-23
XAX-96946624-2080,6,6,73.1872,251.2958,USD,BUY,2026-06-02
BWW-48561025-5090,12,8,57.7938,427.0480,EUR,SELL,2026-06-04
IVV-21493705-6276,14,6,40.2365,280.8657,USD,BUY,2026-05-25
LIR-37777026-5768,1,3,22.0335,390.2029,USD,BUY,2026-06-18
ODN-10211679-8102,7,9,15.5625,309.4673,USD,SELL,2026-05-23
UVP-20833940-9922,1,4,57.7570,298.1233,GBP,BUY,2026-05-28
NNW-45774843-7535,2,1,78.4691,328.5623,EUR,SELL,2026-06-03
UJL-60444163-5937,2,8,64.7995,380.7805,JPY,SELL,2026-05-22
OSQ-21029891-8565,6,10,29.7215,350.1700,GBP,SELL,2026-06-10
HXO-47988359-4171,5,5,14.5014,70.7819,JPY,SELL,2026-06-17
IYA-16570679-7230,7,9,33.1246,167.7445,CHF,BUY,2026-06-05
IMX-09143748-7895,6,5,99.1390,433.3650,GBP,SELL,2026-05-21
YXC-04976080-5059,7,2,43.9628,178.4602,EUR,BUY,2026-05-26
EMH-18061117-2708,9,1,11.4617,277.9615,GBP,BUY,2026-05-28
RRE-59286170-6689,11,6,7.9017,436.5017,JPY,BUY,2026-06-05
BXP-57535154-4704,9,9,62.5768,429.0982,EUR,BUY,2026-06-17
LVY-37419470-2019,15,3,7.3160,177.5581,USD,BUY,2026-05-10
GIB-34536990-6662,6,8,40.5202,281.6272,USD,BUY,2026-05-31
LMG-42560453-0066,4,9,51.6910,364.6925,JPY,BUY,2026-05-19
FZH-88691006-2918,11,1,39.5530,274.6231,USD,SELL,2026-06-21
EHM-47975355-8207,7,1,20.1000,108.9528,EUR,SELL,2026-05-26
WML-56455088-6681,4,3,14.0010,482.6519,CHF,SELL,2026-06-15
ECO-53371962-8236,11,6,51.0012,38.5951,USD,BUY,2026-05-19
MGU-20268454-7522,13,8,30.6474,447.1218,USD,SELL,2026-06-17
MSL-67724150-4646,3,9,82.5355,226.3678,JPY,BUY,2026-06-21
LIJ-18647247-2023,5,2,95.6642,276.1948,CHF,SELL,2026-06-29
LSA-30233965-7334,2,1,93.4794,336.1530,GBP,SELL,2026-05-31
NVB-98528160-8532,12,4,62.7026,227.6061,CHF,SELL,2026-06-07
IKJ-82807135-1088,6,4,93.0490,465.9579,USD,BUY,2026-05-23
FAT-56892862-5281,9,6,13.5323,265.9684,EUR,SELL,2026-06-02
XFF-78524052-3661,12,3,41.6497,100.2829,JPY,SELL,2026-05-24
PZK-51547934-1269,11,3,43.2394,32.2985,JPY,SELL,2026-06-01
TEZ-77766428-6474,13,8,80.6178,412.3618,JPY,SELL,2026-06-05
GCF-99233345-4593,3,3,22.2164,347.7279,CHF,BUY,2026-05-19
DIS-49238408-3720,1,6,50.9808,48.8202,CHF,SELL,2026-06-21
MIP-75737366-2196,5,9,64.4842,224.6795,JPY,BUY,2026-05-27
LDV-90979977-2588,7,3,94.9018,311.5959,EUR,SELL,2026-06-07
KKC-40456136-5924,4,2,31.8630,257.9910,JPY,SELL,2026-05-26
TVX-50895832-8673,11,8,30.5958,56.7726,CHF,BUY,2026-06-04
GVH-11606168-5762,15,5,64.5910,12.0523,USD,SELL,2026-05-21
TFT-30686663-3814,3,7,60.6303,306.8994,GBP,BUY,2026-05-23
GTO-77588548-8764,7,8,26.7002,111.6243,JPY,SELL,2026-05-23
UKF-76762813-1101,12,8,72.2241,256.1982,JPY,SELL,2026-06-04
XSY-90293856-4266,15,4,4.4997,25.9341,JPY,SELL,2026-06-10
MNC-10491479-4875,14,4,81.0749,323.2780,EUR,BUY,2026-05-30
AHB-46059645-8184,2,2,90.0379,284.3000,CHF,BUY,2026-05-30
MVN-83390537-1014,6,9,9.4972,285.4345,GBP,SELL,2026-06-17
QPE-75880669-5686,13,5,97.8690,409.2363,EUR,BUY,2026-06-21
UFR-60505798-7632,9,4,54.9153,50.3590,JPY,BUY,2026-05-28
AKS-75074755-3895,8,8,62.3144,200.4239,CHF,BUY,2026-05-17
TVZ-76883148-9584,10,1,54.9652,88.0814,USD,BUY,2026-06-28
GHC-45141722-8790,14,9,5.2823,270.3827,USD,BUY,2026-06-01
FCT-02880288-2339,4,10,49.7147,10.0142,EUR,BUY,2026-06-23
XKU-06298144-9939,11,8,45.1808,185.2462,EUR,BUY,2026-06-08
TAX-57652048-0268,9,7,66.5695,473.3958,CHF,BUY,2026-06-25
DMT-24024008-5969,12,3,56.5093,107.1890,GBP,SELL,2026-06-22
TGM-37424367-1360,13,7,9.4044,108.0733,EUR,BUY,2026-05-23
HFZ-62727123-1161,1,7,66.0187,488.5200,JPY,SELL,2026-05-25
ASQ-18244011-9671,12,5,46.0380,82.3175,GBP,BUY,2026-05-20
COB-24006313-1800,10,3,55.1848,45.5916,JPY,BUY,2026-06-26
XSP-90336892-8146,2,8,43.5226,415.5268,USD,SELL,2026-05-22
HMQ-27057509-4209,4,9,72.2336,137.7364,GBP,SELL,2026-06-19
IJR-64823170-2972,14,10,78.5019,220.5067,USD,BUY,2026-05-27
IAI-90209062-3266,13,6,66.5477,434.0173,USD,BUY,2026-05-22
KIN-41981623-7356,15,4,58.8145,170.0200,GBP,SELL,2026-06-02
QUE-90860644-6967,11,7,50.3260,48.6292,USD,BUY,2026-05-23
RMY-24281250-3829,9,4,47.5552,447.1164,GBP,SELL,2026-06-05
ODX-07276591-4505,14,9,32.2547,293.6051,GBP,BUY,2026-05-24
MRE-64106864-8286,14,7,14.0691,136.2759,USD,SELL,2026-05-20
KZF-27037523-8867,6,5,40.7276,181.0832,CHF,SELL,2026-05-14
BVU-51145601-4043,9,4,98.0963,15.5301,EUR,BUY,2026-06-18
OBD-11261234-6066,9,9,77.2417,21.4981,GBP,SELL,2026-06-21
OEC-67724389-9746,12,1,24.0606,252.6005,CHF,SELL,2026-05-30
USP-00206141-5615,13,6,43.3000,472.9349,EUR,SELL,2026-05-27
HFR-94156445-8517,2,8,76.3442,320.4720,USD,SELL,2026-06-16
LTC-01839899-3677,10,2,20.1337,462.3498,GBP,BUY,2026-06-10
OGJ-73868312-0649,8,8,63.7162,85.2221,CHF,SELL,2026-05-26
TKO-35317198-9692,13,1,86.0466,346.2900,EUR,BUY,2026-05-26
GXG-50526666-0020,13,2,23.5349,489.2129,JPY,SELL,2026-06-18
GHL-28917241-6855,7,1,57.5165,423.9848,USD,SELL,2026-06-19
XEM-55967185-5208,10,3,80.4113,338.8037,JPY,SELL,2026-05-28
QQE-52978368-4189,6,1,92.7181,473.3290,CHF,BUY,2026-05-20
RWC-74077759-0114,6,2,74.6098,398.2309,JPY,BUY,2026-05-28
WPF-18537977-9650,3,2,99.2385,59.8930,EUR,SELL,2026-05-27
IUG-00569841-7631,4,2,66.5789,400.5829,GBP,SELL,2026-05-27
QZR-23480887-7396,7,2,86.5456,262.7815,JPY,SELL,2026-06-03
KLV-58240950-6421,5,3,63.3706,239.5263,JPY,SELL,2026-05-23
HQF-01259809-7340,1,1,86.9406,307.9305,GBP,BUY,2026-05-25
OYR-17763317-4531,4,8,20.4604,374.4572,USD,SELL,2026-05-25
ICN-88331627-5684,5,6,94.2754,30.1691,JPY,SELL,2026-06-25
MJI-23584101-4449,14,9,27.8083,448.1194,CHF,SELL,2026-05-17
PRP-23449003-5451,4,8,9.5493,186.2132,JPY,BUY,2026-05-23
DOK-16612039-3654,13,8,5.7454,107.0749,JPY,BUY,2026-05-31
QRI-49969272-9884,13,2,64.9802,354.9290,CHF,SELL,2026-06-09
RMK-21767560-7182,6,10,4.9846,239.1310,USD,SELL,2026-05-31
TRQ-66403936-6229,10,6,88.3901,168.0770,EUR,SELL,2026-06-03
ITD-66248586-2869,11,10,69.2459,171.2103,USD,SELL,2026-05-25
RBI-16091553-1861,14,5,85.7693,462.6384,CHF,SELL,2026-06-02
WLX-08987087-2086,4,2,92.7704,418.7874,USD,BUY,2026-05-28
TKD-43429749-2423,15,1,13.6885,144.8834,USD,SELL,2026-05-30
ESB-67266957-8618,9,8,50.8325,49.1441,USD,BUY,2026-06-18
IAM-31221664-8460,15,10,21.8040,142.9389,EUR,BUY,2026-05-31
YPG-94970507-6650,6,8,91.5897,169.1924,GBP,SELL,2026-06-25
CUK-13541472-4965,11,7,22.9028,370.0553,JPY,SELL,2026-05-14
GAD-61059963-0100,2,10,5.2304,449.7460,USD,SELL,2026-06-21
CBH-65171487-8310,10,10,93.2758,405.0641,CHF,BUY,2026-06-17
HDE-41883524-6040,13,7,63.6976,55.3052,EUR,SELL,2026-05-18
LMI-94999095-1783,9,5,88.3252,488.5082,USD,SELL,2026-06-16
TIV-66147331-9176,7,4,2.8801,186.2044,USD,BUY,2026-06-05
OQL-59184105-2238,15,2,81.0373,462.2837,CHF,BUY,2026-05-31
DSK-57822295-5157,6,4,74.0174,411.8870,JPY,BUY,2026-06-03
SLE-52553789-7187,15,10,81.0786,408.3076,CHF,BUY,2026-06-05
YBF-36410348-6200,3,8,51.0877,74.3311,USD,SELL,2026-05-29
NHK-56746188-5201,4,4,30.4927,148.0754,CHF,BUY,2026-05-26
OKZ-24015788-6698,7,4,1.6858,30.7581,USD,SELL,2026-06-13
ZGQ-92578450-4677,5,10,25.4770,370.6259,CHF,SELL,2026-05-27
NSK-83930150-4136,9,9,57.4011,272.6594,EUR,SELL,2026-05-13
LAV-23104010-1348,12,10,36.4738,402.6952,EUR,BUY,2026-05-25
CUT-49235208-6304,1,7,27.9595,325.6392,GBP,SELL,2026-06-09
EAL-06531871-2178,6,10,95.3258,282.5039,GBP,BUY,2026-05-25
SWS-63286487-1856,14,2,47.5745,143.1671,GBP,BUY,2026-06-02
UYG-34918959-7654,14,7,98.5135,283.8199,EUR,BUY,2026-06-06
OOM-86643820-7095,7,2,76.0950,324.2846,CHF,SELL,2026-06-15
HVY-00559531-0544,9,5,92.2878,52.7715,GBP,SELL,2026-06-24
ICY-00503597-4118,1,4,72.4241,105.5914,CHF,SELL,2026-06-05
MAH-20049250-4054,10,2,48.1759,233.7003,EUR,SELL,2026-05-22
ZGP-76131235-0630,6,7,66.7717,187.2828,EUR,BUY,2026-06-22
FWX-80912575-3280,10,10,73.2145,176.8937,JPY,BUY,2026-05-09
NPG-20042660-9534,6,7,2.1094,412.5086,JPY,BUY,2026-06-20
RUW-83160643-5973,13,8,66.0691,239.1498,JPY,BUY,2026-05-17
XKC-18039494-3149,4,1,66.9632,288.5392,USD,BUY,2026-05-29
UMM-60185475-5938,1,3,83.8952,414.9085,CHF,BUY,2026-06-02
AMV-91940610-5879,10,4,39.2843,489.7173,GBP,SELL,2026-05-31
LHV-14817030-2568,9,8,63.1120,418.1196,JPY,BUY,2026-06-05
FOB-43207108-8058,4,4,14.5551,146.2062,USD,BUY,2026-05-29
MQI-70463339-2339,11,7,48.6612,165.9296,EUR,SELL,2026-06-04
ANM-57725094-6180,9,8,85.4932,293.5563,GBP,SELL,2026-06-06
VDW-03641079-7823,9,6,21.5948,412.9219,JPY,BUY,2026-05-27
VOA-93853474-9885,7,8,99.3304,35.5894,GBP,SELL,2026-06-20
XOL-77462295-5715,5,5,13.6185,267.2865,JPY,SELL,2026-06-02
MRB-64716225-4864,12,3,97.0906,427.8522,JPY,BUY,2026-06-25
WBB-88883841-8752,10,7,42.0263,226.3175,USD,BUY,2026-05-15
NYD-12071124-5431,14,2,35.6913,414.7468,EUR,SELL,2026-06-11
JOR-34534487-9296,9,3,81.6565,72.7136,USD,BUY,2026-06-17
JDS-41435475-7640,9,10,93.7746,262.1395,JPY,SELL,2026-06-16
ICD-73615014-0542,5,6,99.7871,26.5532,EUR,BUY,2026-06-06
GOP-81687450-3606,5,9,49.1567,192.2776,CHF,BUY,2026-05-26
SNT-02749106-2778,6,1,78.6470,115.4213,GBP,SELL,2026-05-01
BDA-68811102-9679,15,3,88.7462,58.7139,GBP,BUY,2026-05-26
OZX-21579424-1509,14,7,3.4905,180.6782,EUR,BUY,2026-06-09
TEH-36223232-3161,6,3,63.7659,79.6942,EUR,SELL,2026-05-27
ENT-21412931-4052,15,7,82.6026,328.7641,USD,BUY,2026-06-17
MYK-51828034-8171,14,2,26.5122,336.6727,GBP,BUY,2026-06-04
CXJ-17044763-4856,8,1,94.9384,113.5659,CHF,BUY,2026-06-13
LYN-71887839-1715,12,7,10.2379,196.5426,CHF,SELL,2026-06-16
HMY-86557928-3122,11,7,73.4385,115.2637,EUR,BUY,2026-06-05
DMI-13122514-4883,11,9,87.3577,409.3197,USD,BUY,2026-05-28
SSX-77782520-1517,3,2,24.7879,465.5131,GBP,BUY,2026-05-29
FEH-71176898-8216,7,6,4.1904,450.0388,EUR,BUY,2026-06-06
ITD-32117236-3094,4,1,90.8555,421.8624,EUR,BUY,2026-06-16
AUI-74318999-3766,2,9,54.0311,369.1867,EUR,SELL,2026-05-23
LBD-33576962-9333,11,10,24.5861,343.8605,JPY,SELL,2026-05-19
NVV-15563875-0821,3,8,47.1759,482.5022,USD,SELL,2026-06-26
SXU-07955009-3318,1,2,19.4371,460.8326,JPY,BUY,2026-05-26
GPY-93354201-4456,11,2,85.8342,28.7727,CHF,BUY,2026-05-21
RCC-21347986-4999,10,7,96.8423,51.5760,JPY,SELL,2026-05-17
KSB-39273191-1453,1,1,90.1385,12.3117,USD,SELL,2026-05-27
NBF-69530674-9363,2,5,43.1276,49.5956,GBP,BUY,2026-06-05
AVY-94756361-4738,4,10,5.9522,333.6770,EUR,BUY,2026-06-17
HCE-81351332-2607,12,8,30.7905,122.2339,USD,SELL,2026-06-07
QWP-92890232-5629,6,8,77.2811,175.5770,EUR,SELL,2026-06-08
EEJ-88708144-2969,13,10,71.5023,253.3102,CHF,SELL,2026-06-11
LUH-42496605-9268,3,10,16.9006,474.2776,EUR,BUY,2026-06-17
NXY-13607983-5410,1,7,33.7611,303.4035,CHF,SELL,2026-05-17
HMJ-55310462-2514,12,4,45.3649,369.8531,GBP,BUY,2026-06-23
SLF-19034612-7964,4,5,2.8949,151.2564,GBP,BUY,2026-05-17
DKI-01475527-6042,8,10,98.7816,231.7628,GBP,BUY,2026-06-25
PSR-46318618-5333,8,10,1.0256,328.3277,CHF,BUY,2026-05-28
MTP-56248816-8111,3,6,81.8238,144.8180,USD,SELL,2026-06-17
OBG-63906539-0575,15,5,12.9278,134.7616,CHF,BUY,2026-05-30
EQN-84969777-0893,1,10,50.9555,115.1170,USD,BUY,2026-06-05
DVO-23786502-2888,12,10,10.0188,244.7813,CHF,SELL,2026-05-16
VQN-05190455-7283,5,3,9.9922,368.8042,GBP,BUY,2026-06-20
APK-91756934-7751,6,2,86.3831,57.0556,USD,SELL,2026-05-15
GIZ-39393519-4221,4,8,15.4848,246.0638,GBP,SELL,2026-05-16
KPT-30581870-8622,10,6,68.3946,283.8738,CHF,SELL,2026-06-15
ZSL-85805448-6732,4,2,82.8251,415.7214,EUR,SELL,2026-06-23
WEI-56800804-2421,9,7,15.3897,187.7011,GBP,BUY,2026-05-22
NBC-16136240-6452,1,7,82.3707,371.6066,GBP,SELL,2026-06-06
ODX-06263931-7331,4,6,38.6179,469.5827,JPY,SELL,2026-05-31
YPL-07726263-9690,11,2,18.5715,285.7266,GBP,SELL,2026-05-31
CMF-37428142-5788,7,6,28.0336,184.7968,USD,BUY,2026-06-05
AEU-19646902-8869,6,10,54.4642,31.5966,CHF,SELL,2026-06-21
GPD-28786389-1349,15,9,59.3042,75.1367,CHF,BUY,2026-05-17
DEO-95173968-9325,7,6,52.3183,489.0409,GBP,BUY,2026-06-23
GKA-85544951-8235,7,6,16.7274,258.5118,CHF,BUY,2026-05-26
RFJ-54109252-6692,13,4,3.5320,425.2836,EUR,SELL,2026-05-27
FBP-81826908-7006,11,7,84.1880,110.1374,EUR,BUY,2026-06-01
WRL-96208026-8368,3,4,81.8696,136.7352,CHF,SELL,2026-06-12
WZC-17036908-3865,2,9,57.8549,11.1813,EUR,BUY,2026-05-31
WBV-97012694-5473,1,2,35.7159,494.4761,EUR,BUY,2026-06-01
XWE-07126424-0253,4,1,89.6280,461.2285,EUR,BUY,2026-05-29
RMM-96452524-0832,4,4,6.4005,67.9585,CHF,SELL,2026-05-24
LBN-60269560-2780,2,2,35.7063,393.5118,JPY,SELL,2026-05-28
TRL-21895640-5334,8,6,78.3805,206.6545,CHF,SELL,2026-05-25
RHI-41406905-2334,2,3,98.0432,377.6548,EUR,SELL,2026-05-30
MKK-33263664-5364,5,2,91.5134,149.1825,GBP,SELL,2026-05-23
JSC-47758275-7433,2,9,23.6659,185.9754,CHF,BUY,2026-06-24
KWR-17317258-0405,3,7,75.4428,295.8423,JPY,SELL,2026-06-08
OWC-41668298-3932,11,8,11.3262,252.4787,JPY,BUY,2026-05-26
TBF-11462948-0291,13,7,32.1937,441.4328,EUR,SELL,2026-05-21
YMU-25377363-3214,3,4,91.3846,345.0504,CHF,BUY,2026-06-18
HCX-70861201-7096,8,9,38.5640,59.0337,EUR,BUY,2026-05-16
IIO-69376047-9457,1,10,83.3411,136.0852,JPY,BUY,2026-06-04
MBY-91403445-0328,3,3,44.0130,411.8029,EUR,SELL,2026-05-24
HCW-31296729-2146,13,5,81.4090,227.8788,JPY,BUY,2026-06-16
HDH-31997623-8073,5,6,95.5253,461.6095,CHF,SELL,2026-06-07
SRB-09187972-4683,4,8,79.5780,88.9941,JPY,BUY,2026-05-24
ARN-80310002-2495,11,6,89.3385,438.4098,JPY,SELL,2026-06-01
JTO-20245339-2788,5,5,80.9448,82.6487,CHF,SELL,2026-05-21
YHQ-51704183-5065,2,3,80.2749,305.5555,USD,BUY,2026-06-24
QCR-09785471-4508,11,4,11.9143,124.7149,JPY,BUY,2026-05-31
IQP-46384610-4868,11,4,40.3667,431.2359,JPY,SELL,2026-05-27
IPI-86809248-0946,4,1,30.8743,168.5108,JPY,BUY,2026-06-09
NCO-13024335-3257,12,9,94.3363,262.2761,GBP,SELL,2026-06-15
AQS-91945648-9541,15,2,76.0896,64.6564,USD,SELL,2026-06-06
CUA-39928809-5110,3,6,61.2324,452.5937,CHF,BUY,2026-06-02
KRV-77743783-3775,12,4,95.2281,387.3512,GBP,BUY,2026-05-24
JCW-78485003-5795,11,10,13.6281,60.2610,CHF,SELL,2026-06-16
IWG-84562021-1603,2,8,41.3981,361.0591,EUR,BUY,2026-05-26
PXK-57459632-4773,8,10,91.0347,121.0398,EUR,BUY,2026-05-23
CJX-06750667-4500,1,2,14.7653,165.6767,JPY,BUY,2026-05-21
TQN-13483444-8975,11,2,80.1164,122.1495,JPY,BUY,2026-05-30
ZHW-55782701-2083,15,7,66.6436,430.8340,EUR,BUY,2026-05-24
FMS-98597623-7628,13,7,33.3833,26.4752,GBP,BUY,2026-05-29
YTL-47460465-3230,14,9,71.0576,364.4043,CHF,BUY,2026-05-25
DWI-28319140-3949,6,2,41.3391,332.0844,GBP,SELL,2026-06-08
CXT-54717842-5018,5,2,73.0489,291.4917,GBP,SELL,2026-05-31
HUE-30612765-6362,8,10,12.0079,279.3628,GBP,SELL,2026-05-29
KWB-29887308-7874,10,5,85.6175,369.6060,USD,BUY,2026-06-08
QUS-56151546-1476,8,3,36.1879,116.8498,JPY,SELL,2026-05-21
XTR-32265270-0719,6,8,78.9062,186.6684,JPY,SELL,2026-06-03
PKX-64939917-4307,14,2,1.7808,496.0930,USD,BUY,2026-06-01
WFW-88322943-1747,3,2,14.4098,92.1820,EUR,SELL,2026-05-27
DJL-62204790-1567,15,10,84.1774,85.8418,GBP,BUY,2026-05-29
XKK-16204379-1692,5,5,73.7818,137.3002,USD,SELL,2026-06-16
HNV-48662864-0082,9,7,32.8191,210.5815,JPY,BUY,2026-06-08
DPI-92709711-1982,11,2,51.5555,402.6292,EUR,SELL,2026-05-31
MNG-10665912-6835,14,3,88.5603,265.6470,EUR,SELL,2026-05-30
JPK-19193502-7769,10,3,30.9809,494.1600,CHF,SELL,2026-05-27
SEK-15271795-1080,10,3,70.5253,113.9000,EUR,BUY,2026-05-31
RYP-48798459-1936,5,2,29.4313,18.1896,CHF,SELL,2026-05-28
FGM-72714264-6007,13,10,8.5209,413.5846,CHF,SELL,2026-06-11
ZGC-91067019-7939,3,1,78.6151,443.5443,JPY,BUY,2026-06-02
GUR-88637981-0385,14,1,49.5525,435.9537,USD,SELL,2026-06-12
BEF-72266733-9415,6,10,76.1631,371.9188,EUR,SELL,2026-05-18
JUJ-59331979-9551,13,4,72.0902,114.5644,JPY,SELL,2026-06-12
AOU-92177513-7965,4,2,8.8037,162.9003,GBP,BUY,2026-06-12
XTO-47493415-8824,2,2,72.3134,229.3254,JPY,BUY,2026-06-29
RPQ-51739287-8804,8,5,85.6505,293.0884,CHF,SELL,2026-06-24
FQX-91674921-2917,4,4,51.7592,445.6601,USD,BUY,2026-06-08
WBM-69235829-8138,12,4,16.5218,218.0603,JPY,BUY,2026-06-21
JHD-63632630-4006,15,4,43.5561,32.0470,GBP,BUY,2026-06-23
UET-19839046-5262,9,9,59.2027,398.4809,JPY,BUY,2026-05-23
GPD-05812604-9736,10,5,18.5952,149.5673,JPY,SELL,2026-06-03
JZV-14433251-5017,12,10,66.2330,411.2809,CHF,BUY,2026-06-08
IKB-61512350-1967,11,10,27.4383,318.7466,GBP,SELL,2026-06-01
AOY-88931959-9093,12,6,21.5917,58.3268,GBP,SELL,2026-05-19
IMR-24721895-2084,12,8,29.5960,196.2474,USD,BUY,2026-06-01
CXU-10133440-3106,2,2,86.1870,343.0682,JPY,SELL,2026-05-20
KRQ-89688169-7922,9,6,28.7707,496.9138,JPY,SELL,2026-06-10
FCM-45223407-4701,1,8,6.2123,269.7734,EUR,SELL,2026-05-25
ANA-66696245-4078,15,6,98.4703,431.5160,CHF,SELL,2026-06-22
BMF-63842573-8712,14,5,7.0055,352.6976,USD,BUY,2026-05-21
HTT-55602548-4205,8,3,2.9583,499.3404,GBP,SELL,2026-06-04
